"tag","dbh","lianaLoad","species","subplot","ptQuality","totVol","totArea","trunkArea","trunkVol","branchVol12","branchArea12","branchLen12","branchNo12"
2173,68.5,0,"Brosimum alicastrum",74,"ok",9538.234,160.15054,43.82301,5948.1367,3590.0974,116.32754,408.8891,123
2173,68.5,0,"Brosimum alicastrum",74,"ok",9528.756,158.7371,43.81074,5872.414,3656.3413,114.92636,384.58054,113
2173,68.5,0,"Brosimum alicastrum",74,"ok",9572.143,158.85912,44.104008,5957.9795,3614.1626,114.75511,388.60452,113
2173,68.5,0,"Brosimum alicastrum",74,"ok",9051.018,150.17726,43.840214,5932.5283,3118.4888,106.33705,374.0058,103
2173,68.5,0,"Brosimum alicastrum",74,"ok",9567.237,161.79321,43.483047,5959.8276,3607.41,118.31017,423.6792,132
2173,68.5,0,"Brosimum alicastrum",74,"ok",9347.084,157.37654,43.33188,5820.6025,3526.4817,114.04466,391.77258,112
2173,68.5,0,"Brosimum alicastrum",74,"ok",9349.68,154.46837,43.505432,5945.335,3404.3447,110.96294,381.74936,109
2173,68.5,0,"Brosimum alicastrum",74,"ok",9347.951,157.9767,43.29498,5883.689,3464.2617,114.68172,392.29288,113
2173,68.5,0,"Brosimum alicastrum",74,"ok",9436.074,153.14551,44.62346,5990.857,3445.217,108.52205,378.00497,107
2173,68.5,0,"Brosimum alicastrum",74,"ok",9316.381,161.526,43.41967,5863.8667,3452.5142,118.10632,413.21133,124
2178,105.9,0,"Aspidosperma spruceanum",74,"ok",17724.617,176.06895,71.39703,13927.087,3797.5295,104.67192,305.33725,100
2178,105.9,0,"Aspidosperma spruceanum",74,"ok",18314.773,178.25522,72.91354,14244.797,4069.9763,105.34168,302.84515,92
2178,105.9,0,"Aspidosperma spruceanum",74,"ok",17941.73,186.46515,69.48034,13519.329,4422.402,116.9848,335.98532,108
2178,105.9,0,"Aspidosperma spruceanum",74,"ok",17830.256,169.35912,71.6497,13959.744,3870.5115,97.70942,278.821,103
2178,105.9,0,"Aspidosperma spruceanum",74,"ok",16641.23,148.33841,68.5929,13388.264,3252.9673,79.74551,227.17232,83
2178,105.9,0,"Aspidosperma spruceanum",74,"ok",17965.414,170.2784,70.83201,14100.764,3864.6501,99.44639,280.8242,87
2178,105.9,0,"Aspidosperma spruceanum",74,"ok",18780.133,189.05537,70.21069,13491.338,5288.7944,118.84468,323.14346,107
2178,105.9,0,"Aspidosperma spruceanum",74,"ok",16216.611,148.48029,66.937485,12874.434,3342.1775,81.54279,218.11557,79
2178,105.9,0,"Aspidosperma spruceanum",74,"ok",20477.818,189.49547,87.40955,16673.121,3804.697,102.085915,311.8012,118
2178,105.9,0,"Aspidosperma spruceanum",74,"ok",19207.885,190.38463,76.649414,14334.324,4873.5605,113.735214,306.91522,93
2326,59.2,0,"Alseis blackiana",72,"ok",3840.0288,66.61815,26.304358,2799.1372,1040.8916,40.31379,161.39638,78
2326,59.2,0,"Alseis blackiana",72,"ok",3698.928,65.6169,25.847301,2737.8203,961.1077,39.769596,180.90533,87
2326,59.2,0,"Alseis blackiana",72,"ok",3951.1426,70.59845,26.950256,2845.1113,1106.0314,43.648197,172.16507,79
2326,59.2,0,"Alseis blackiana",72,"ok",3796.3193,64.93966,27.355051,2874.6074,921.71185,37.584606,154.15363,78
2326,59.2,0,"Alseis blackiana",72,"ok",4233.594,78.37145,27.28509,2860.395,1373.1991,51.086365,188.01924,70
2326,59.2,0,"Alseis blackiana",72,"ok",3857.4229,69.28181,26.92999,2812.6294,1044.7933,42.351818,179.00368,84
2326,59.2,0,"Alseis blackiana",72,"ok",3853.6138,66.45976,27.872042,2868.9941,984.61957,38.587723,164.74634,83
2326,59.2,0,"Alseis blackiana",72,"ok",3612.464,60.5619,27.419182,2902.0825,710.38153,33.14272,162.62466,87
2326,59.2,0,"Alseis blackiana",72,"ok",3780.7812,68.50547,26.507704,2812.5266,968.2547,41.997765,184.27348,87
2326,59.2,0,"Alseis blackiana",72,"ok",4996.0293,82.731155,33.527096,3765.121,1230.9081,49.204063,206.0437,104
2337,50.8,0,"Quararibea asterolepis",72,"ok",2429.5508,51.61635,20.913666,1823.7463,605.8044,30.702684,138.23291,78
2337,50.8,0,"Quararibea asterolepis",72,"ok",2350.4744,52.718483,20.098726,1761.3436,589.1307,32.619755,164.91606,89
2337,50.8,0,"Quararibea asterolepis",72,"ok",2186.5078,52.12905,21.130226,1594.6587,591.8492,30.998827,153.87766,94
2337,50.8,0,"Quararibea asterolepis",72,"ok",2451.0513,53.944267,21.668457,1837.0339,614.01746,32.27581,154.43039,86
2337,50.8,0,"Quararibea asterolepis",72,"ok",2429.0876,58.306305,21.259417,1695.173,733.91473,37.046886,170.30661,100
2337,50.8,0,"Quararibea asterolepis",72,"ok",1955.9391,44.11984,20.91901,1510.671,445.2681,23.200829,110.511505,77
2337,50.8,0,"Quararibea asterolepis",72,"ok",2193.7734,52.754257,21.628477,1612.5798,581.19366,31.125778,152.63046,98
2337,50.8,0,"Quararibea asterolepis",72,"ok",2461.0698,51.484097,21.265806,1879.4026,581.66724,30.21829,145.5865,92
2337,50.8,0,"Quararibea asterolepis",72,"ok",2370.8218,45.435844,21.780397,1925.1016,445.7202,23.655445,116.82287,89
2337,50.8,0,"Quararibea asterolepis",72,"ok",1843.5009,45.99117,22.00304,1354.8477,488.6532,23.988129,112.20866,83
2467,52,0,"Alseis blackiana",69,"ok",3266.3782,86.226944,21.809628,1777.6162,1488.762,64.41732,284.71017,121
2467,52,0,"Alseis blackiana",69,"ok",3128.1162,75.40534,21.745996,1770.5524,1357.5637,53.659344,215.22145,79
2467,52,0,"Alseis blackiana",69,"ok",3014.6738,70.55771,21.345505,1733.8727,1280.801,49.2122,192.7474,61
2467,52,0,"Alseis blackiana",69,"ok",3046.8499,72.29453,21.592707,1769.7612,1277.0886,50.701828,201.06561,60
2467,52,0,"Alseis blackiana",69,"ok",3376.0728,88.86078,22.455355,1828.1537,1547.919,66.405426,288.8826,134
2467,52,0,"Alseis blackiana",69,"ok",3142.5225,79.181755,21.568285,1732.9021,1409.6205,57.613472,243.08792,99
2467,52,0,"Alseis blackiana",69,"ok",3164.9814,78.24729,21.777245,1771.7588,1393.2228,56.470047,232.2821,91
2467,52,0,"Alseis blackiana",69,"ok",3071.0454,76.22472,21.413301,1730.0771,1340.9684,54.811413,225.87961,77
2467,52,0,"Alseis blackiana",69,"ok",3219.838,86.0003,21.321634,1768.996,1450.842,64.678665,290.18872,123
2467,52,0,"Alseis blackiana",69,"ok",3090.2754,73.500534,21.934814,1801.2316,1289.044,51.56572,209.10596,78
2470,38.2,55,"Alseis blackiana",69,"ok",1835.4023,50.50579,14.885201,1028.5798,806.8225,35.62059,154.00552,92
2470,38.2,55,"Alseis blackiana",69,"ok",1928.2264,54.58356,15.440998,1044.0026,884.2239,39.142563,165.0979,93
2470,38.2,55,"Alseis blackiana",69,"ok",1807.9532,49.49267,15.546734,1052.2549,755.69836,33.945934,148.07256,81
2470,38.2,55,"Alseis blackiana",69,"ok",1903.6469,51.15091,15.444899,1053.5702,850.07666,35.70601,150.49825,81
2470,38.2,55,"Alseis blackiana",69,"ok",1711.6555,46.475914,14.09022,944.87366,766.7818,32.385693,136.89494,79
2470,38.2,55,"Alseis blackiana",69,"ok",1528.9272,39.043915,13.7864275,939.56573,589.3616,25.257486,119.08023,74
2470,38.2,55,"Alseis blackiana",69,"ok",1881.5603,51.765274,15.31895,1049.0729,832.4875,36.446323,162.89355,90
2470,38.2,55,"Alseis blackiana",69,"ok",1767.5454,46.16533,15.683457,1064.6515,702.8939,30.48187,131.87999,69
2470,38.2,55,"Alseis blackiana",69,"ok",1970.2229,53.94723,15.853085,1077.3712,892.8516,38.094147,162.37634,98
2470,38.2,55,"Alseis blackiana",69,"ok",1925.324,52.67601,15.448595,1065.4474,859.87665,37.227413,164.42693,99
2471,109.7,100,"Prioria copaifera",69,"ok",22927.203,226.12741,84.30198,17046.398,5880.804,141.82544,422.81485,179
2471,109.7,100,"Prioria copaifera",69,"ok",22438.105,221.60266,79.04991,15825.593,6612.5127,142.55275,398.00192,179
2471,109.7,100,"Prioria copaifera",69,"ok",19813.713,198.63858,73.19994,14932.589,4881.1245,125.43864,411.51172,204
2471,109.7,100,"Prioria copaifera",69,"ok",21157.127,219.82535,70.936745,14585.237,6571.8896,148.8886,410.96048,167
2471,109.7,100,"Prioria copaifera",69,"ok",20647.566,194.47005,80.28604,15958.106,4689.459,114.184006,358.40842,166
2471,109.7,100,"Prioria copaifera",69,"ok",20573.426,212.82483,66.44074,13651.866,6921.5605,146.3841,412.57916,181
2471,109.7,100,"Prioria copaifera",69,"ok",22113.643,233.43076,74.487335,14901.7,7211.9424,158.94342,444.2532,193
2471,109.7,100,"Prioria copaifera",69,"ok",20357.836,208.54642,75.391594,15136.017,5221.8193,133.15482,408.7509,178
2471,109.7,100,"Prioria copaifera",69,"ok",21444.41,219.20456,76.17422,15481.726,5962.6846,143.03033,439.39868,203
2471,109.7,100,"Prioria copaifera",69,"ok",20148.438,193.34012,76.21153,15500.523,4647.913,117.12859,357.61417,155
2475,38.8,0,"Trichilia tuberculata",69,"ok",2433.44,76.01472,20.252245,1447.0691,986.3708,55.762474,285.70844,138
2475,38.8,0,"Trichilia tuberculata",69,"ok",2553.7903,80.23326,20.434189,1436.3649,1117.4254,59.799072,291.6904,147
2475,38.8,0,"Trichilia tuberculata",69,"ok",2502.813,77.665886,20.665829,1474.5807,1028.2323,57.000057,288.93616,137
2475,38.8,0,"Trichilia tuberculata",69,"ok",2558.2095,80.85249,20.385548,1477.6172,1080.5923,60.46694,311.1765,173
2475,38.8,0,"Trichilia tuberculata",69,"ok",2513.1997,75.86917,20.65509,1515.3633,997.8364,55.214077,269.90195,128
2475,38.8,0,"Trichilia tuberculata",69,"ok",2456.1875,75.23409,20.11152,1433.9937,1022.1939,55.122574,279.31705,145
2475,38.8,0,"Trichilia tuberculata",69,"ok",2507.3242,77.62023,20.274172,1447.6813,1059.643,57.346058,275.37982,130
2475,38.8,0,"Trichilia tuberculata",69,"ok",2554.7578,77.74437,20.395248,1499.2412,1055.5167,57.349125,284.64963,153
2475,38.8,0,"Trichilia tuberculata",69,"ok",2388.5596,69.86326,20.894363,1507.5886,880.9708,48.968895,245.58578,124
2475,38.8,0,"Trichilia tuberculata",69,"ok",2571.7888,82.85937,19.754515,1434.6235,1137.1653,63.104855,320.35733,168
2496,51.5,0,"Beilschmiedia pendula",72,"ok",3632.0376,64.09526,26.515715,2586.486,1045.5515,37.579544,135.0944,68
2496,51.5,0,"Beilschmiedia pendula",72,"ok",3937.1333,74.223145,26.343082,2601.7683,1335.3649,47.880066,170.46564,83
2496,51.5,0,"Beilschmiedia pendula",72,"ok",3889.4202,75.18223,26.753422,2577.9636,1311.4565,48.428806,180.21304,80
2496,51.5,0,"Beilschmiedia pendula",72,"ok",4065.8875,75.15106,26.194838,2697.5344,1368.353,48.956223,179.77473,100
2496,51.5,0,"Beilschmiedia pendula",72,"ok",3963.1094,76.40759,26.722641,2691.288,1271.8214,49.68495,189.59915,104
2496,51.5,0,"Beilschmiedia pendula",72,"ok",3684.0764,68.733284,27.202175,2615.811,1068.2654,41.53111,154.15662,71
2496,51.5,0,"Beilschmiedia pendula",72,"ok",3972.0215,71.78233,27.293953,2756.3293,1215.6923,44.48838,163.60431,72
2496,51.5,0,"Beilschmiedia pendula",72,"ok",3544.1824,73.88896,26.32021,2360.8252,1183.3572,47.568752,187.71628,96
2496,51.5,0,"Beilschmiedia pendula",72,"ok",3480.809,62.015724,27.396297,2699.4314,781.3776,34.619427,151.73036,74
2496,51.5,0,"Beilschmiedia pendula",72,"ok",4230.589,80.515335,27.30296,2779.7253,1450.8635,53.21238,197.24762,103
2500,77.8,20,"Guapira standleyana",72,"ok",7697.5986,107.88838,44.250694,6159.1274,1538.4714,63.63769,262.77042,128
2500,77.8,20,"Guapira standleyana",72,"ok",8143.1157,125.12962,45.419422,6279.0483,1864.0673,79.7102,334.33002,158
2500,77.8,20,"Guapira standleyana",72,"ok",7724.8,110.67154,45.014053,6286.687,1438.1128,65.657486,283.698,138
2500,77.8,20,"Guapira standleyana",72,"ok",7196.4917,98.35191,41.305523,5763.349,1433.1426,57.04639,222.09637,100
2500,77.8,20,"Guapira standleyana",72,"ok",7634.8174,117.21216,40.92546,5527.6074,2107.2097,76.2867,281.1477,108
2500,77.8,20,"Guapira standleyana",72,"ok",8013.6157,112.3853,47.298702,6471.1978,1542.418,65.0866,267.03543,136
2500,77.8,20,"Guapira standleyana",72,"ok",8052.953,117.61811,45.09292,6359.232,1693.7214,72.52519,299.478,140
2500,77.8,20,"Guapira standleyana",72,"ok",7430.054,108.15089,42.13594,5803.014,1627.0399,66.014946,260.55777,108
2500,77.8,20,"Guapira standleyana",72,"ok",7759.9883,122.51331,41.26329,5737.2153,2022.7728,81.25002,316.7217,127
2500,77.8,20,"Guapira standleyana",72,"ok",8071.712,123.6926,45.623856,6321.08,1750.6321,78.06874,332.6594,156
2681,50.5,25,"Alseis blackiana",68,"ok",2425.9912,82.226616,15.345727,1224.9556,1201.0356,66.88089,339.2172,135
2681,50.5,25,"Alseis blackiana",68,"ok",2386.6396,82.35484,15.622775,1226.8744,1159.7654,66.73207,347.98358,156
2681,50.5,25,"Alseis blackiana",68,"ok",2373.265,82.34495,15.731352,1232.8252,1140.4397,66.613594,354.084,144
2681,50.5,25,"Alseis blackiana",68,"ok",2457.9023,85.30862,15.555728,1231.0667,1226.8357,69.75289,361.51505,154
2681,50.5,25,"Alseis blackiana",68,"ok",2374.4248,79.59092,15.350514,1223.3048,1151.1201,64.2404,327.0446,129
2681,50.5,25,"Alseis blackiana",68,"ok",2294.607,75.719666,15.62862,1230.0238,1064.583,60.09105,314.05884,138
2681,50.5,25,"Alseis blackiana",68,"ok",2410.7827,82.68164,15.341098,1226.0198,1184.7628,67.340546,345.9998,138
2681,50.5,25,"Alseis blackiana",68,"ok",2394.4856,81.70001,15.763705,1234.4336,1160.052,65.93631,342.51367,147
2681,50.5,25,"Alseis blackiana",68,"ok",2291.775,74.931244,15.184158,1210.3762,1081.3987,59.747086,303.37857,111
2681,50.5,25,"Alseis blackiana",68,"ok",2400.817,82.56818,15.279489,1228.4563,1172.3607,67.28869,346.22073,145
2683,41.5,0,"Trichilia tuberculata",68,"ok",3236.3667,78.92794,21.88262,1836.1813,1400.1854,57.04532,225.92845,130
2683,41.5,0,"Trichilia tuberculata",68,"ok",3273.5205,81.61277,21.684202,1830.8171,1442.7032,59.92857,245.4243,138
2683,41.5,0,"Trichilia tuberculata",68,"ok",3287.693,80.675766,21.828794,1833.5127,1454.1804,58.846973,235.71594,133
2683,41.5,0,"Trichilia tuberculata",68,"ok",3166.8545,78.48095,21.583828,1818.848,1348.0065,56.89712,238.46692,131
2683,41.5,0,"Trichilia tuberculata",68,"ok",3227.421,79.927444,21.788857,1830.2316,1397.1893,58.13859,242.21863,140
2683,41.5,0,"Trichilia tuberculata",68,"ok",3192.285,77.82933,21.817675,1836.6526,1355.6323,56.011654,228.87907,127
2683,41.5,0,"Trichilia tuberculata",68,"ok",3074.9653,74.11903,22.08562,1839.5981,1235.3673,52.033417,225.21095,123
2683,41.5,0,"Trichilia tuberculata",68,"ok",3184.53,78.39525,21.893608,1821.1099,1363.4202,56.50164,230.24037,129
2683,41.5,0,"Trichilia tuberculata",68,"ok",3248.4272,81.35006,21.733978,1831.4236,1417.0037,59.61608,250.0482,129
2683,41.5,0,"Trichilia tuberculata",68,"ok",3153.5288,78.91291,22.07995,1844.5564,1308.9723,56.832962,247.02103,127
2685,39.9,35,"Gustavia superba",68,"ok",2105.6714,53.244797,14.450136,1175.7946,929.8769,38.79466,183.99336,105
2685,39.9,35,"Gustavia superba",68,"ok",2125.9927,52.82367,16.667534,1370.0673,755.9254,36.156136,166.989,88
2685,39.9,35,"Gustavia superba",68,"ok",2100.6028,52.827827,16.717066,1370.2892,730.3136,36.110764,179.74036,97
2685,39.9,35,"Gustavia superba",68,"ok",2087.9907,51.566833,16.848839,1388.8577,699.13293,34.717995,169.63786,95
2685,39.9,35,"Gustavia superba",68,"ok",2120.989,55.578156,14.622639,1183.6567,937.33234,40.955517,183.88693,102
2685,39.9,35,"Gustavia superba",68,"ok",2039.1233,49.326775,16.556509,1370.4216,668.7017,32.770264,159.63124,89
2685,39.9,35,"Gustavia superba",68,"ok",2157.7632,58.45298,14.506774,1181.0472,976.71606,43.946205,208.62941,112
2685,39.9,35,"Gustavia superba",68,"ok",2080.4597,55.334553,14.474934,1170.5851,909.8747,40.85962,189.98082,101
2685,39.9,35,"Gustavia superba",68,"ok",2168.0154,55.169533,16.843155,1385.6646,782.3508,38.326378,183.10107,110
2685,39.9,35,"Gustavia superba",68,"ok",2073,50.769276,16.6846,1384.3678,688.6322,34.084675,167.42932,85
2838,59.5,100,"Hura crepitans",68,"ok",3719.853,62.87423,25.888563,2690.9138,1028.9393,36.985664,146.74051,64
2838,59.5,100,"Hura crepitans",68,"ok",3493.9028,55.55011,25.16565,2612.1353,881.7675,30.384459,109.16783,46
2838,59.5,100,"Hura crepitans",68,"ok",2750.6104,54.883743,25.297699,1929.7075,820.90295,29.586046,121.95139,51
2838,59.5,100,"Hura crepitans",68,"ok",1933.4817,53.932453,26.038185,1109.0337,824.448,27.894268,105.50475,40
2838,59.5,100,"Hura crepitans",68,"ok",3345.0693,52.117554,24.122839,2441.493,903.5763,27.994717,113.42953,47
2838,59.5,100,"Hura crepitans",68,"ok",3417.1147,56.481163,24.188585,2407.0312,1010.08356,32.29258,118.65399,48
2838,59.5,100,"Hura crepitans",68,"ok",3397.522,55.255894,25.707977,2561.6453,835.8766,29.547916,121.37238,47
2838,59.5,100,"Hura crepitans",68,"ok",3110.8538,54.180183,25.484377,2296.9993,813.85455,28.695808,116.833305,49
2838,59.5,100,"Hura crepitans",68,"ok",3576.2795,58.673,24.853737,2508.4607,1067.8188,33.819263,127.55515,51
2838,59.5,100,"Hura crepitans",68,"ok",3612.065,55.27433,25.844032,2703.7156,908.34937,29.430298,110.27403,38
2846,47.8,95,"Apeiba membranacea",68,"ok",2216.8018,43.838272,19.050312,1654.1469,562.65497,24.787958,108.2905,61
2846,47.8,95,"Apeiba membranacea",68,"ok",2257.0923,45.408928,19.996527,1724.9968,532.0954,25.412403,118.53775,66
2846,47.8,95,"Apeiba membranacea",68,"ok",2226.29,41.946445,19.91978,1720.3958,505.89426,22.026665,105.08172,63
2846,47.8,95,"Apeiba membranacea",68,"ok",2239.225,41.89773,19.58781,1688.3418,550.8832,22.309921,94.89926,51
2846,47.8,95,"Apeiba membranacea",68,"ok",2255.7427,44.343166,20.168379,1742.6295,513.11304,24.174788,114.80915,68
2846,47.8,95,"Apeiba membranacea",68,"ok",2222.696,43.01715,20.538992,1752.3824,470.3136,22.478157,108.43043,63
2846,47.8,95,"Apeiba membranacea",68,"ok",2240.1023,43.25351,20.330347,1732.8103,507.2919,22.923164,105.19917,62
2846,47.8,95,"Apeiba membranacea",68,"ok",2369.3025,44.386063,21.124039,1820.6252,548.6772,23.262024,92.40434,50
2846,47.8,95,"Apeiba membranacea",68,"ok",2426.9763,46.922867,21.065176,1812.1062,614.8702,25.857689,106.53764,61
2846,47.8,95,"Apeiba membranacea",68,"ok",2189.145,41.841965,19.495451,1682.2616,506.88333,22.346512,98.30754,61
2854,62.5,0,"Dipteryx oleifera",65,"ok",6874.0674,115.33002,41.556946,5168.593,1705.4745,73.77307,329.76733,146
2854,62.5,0,"Dipteryx oleifera",65,"ok",6861.254,113.75278,42.75108,5232.667,1628.5869,71.0017,313.4749,133
2854,62.5,0,"Dipteryx oleifera",65,"ok",7000.9897,120.12935,41.572186,5106.9526,1894.0372,78.55716,342.54617,140
2854,62.5,0,"Dipteryx oleifera",65,"ok",7161.79,125.349304,42.431053,5212.065,1949.7249,82.91825,354.4842,141
2854,62.5,0,"Dipteryx oleifera",65,"ok",6962.624,119.85098,42.261204,5144.2036,1818.4202,77.589775,345.79865,132
2854,62.5,0,"Dipteryx oleifera",65,"ok",7086.6094,127.11576,41.820267,5106.042,1980.5673,85.295494,382.39478,171
2854,62.5,0,"Dipteryx oleifera",65,"ok",6854.0264,119.152176,41.934666,5126.4604,1727.5659,77.217514,358.5791,150
2854,62.5,0,"Dipteryx oleifera",65,"ok",6867.7036,118.94262,41.531586,5116.8003,1750.9033,77.41103,349.83102,138
2854,62.5,0,"Dipteryx oleifera",65,"ok",7205.655,131.80573,42.201023,5158.901,2046.7539,89.604706,403.64713,170
2854,62.5,0,"Dipteryx oleifera",65,"ok",6880.1323,114.05909,42.243835,5181.427,1698.7057,71.815254,309.28256,134
2858,76.5,50,"Ormosia macrocalyx",65,"ok",8930.547,88.741776,51.8156,7889.048,1041.4985,36.926178,145.30821,66
2858,76.5,50,"Ormosia macrocalyx",65,"ok",8857.098,84.17754,52.598423,7929.8784,927.2195,31.579123,115.86262,45
2858,76.5,50,"Ormosia macrocalyx",65,"ok",8851.908,81.69212,52.108307,7958.059,893.8495,29.583813,113.081856,56
2858,76.5,50,"Ormosia macrocalyx",65,"ok",8583.917,78.92106,49.34366,7557.1353,1026.7814,29.577398,98.212364,46
2858,76.5,50,"Ormosia macrocalyx",65,"ok",8802.123,82.63734,51.295616,7849.409,952.7134,31.34172,111.30593,48
2858,76.5,50,"Ormosia macrocalyx",65,"ok",8978.068,89.09061,52.105488,7911.3174,1066.7505,36.985115,145.16841,66
2858,76.5,50,"Ormosia macrocalyx",65,"ok",8856.993,81.421196,51.319992,7826.5176,1030.4756,30.101204,102.38012,52
2858,76.5,50,"Ormosia macrocalyx",65,"ok",8952.724,88.8399,51.779415,7895.007,1057.7164,37.060482,137.10521,58
2858,76.5,50,"Ormosia macrocalyx",65,"ok",9116.076,91.91789,52.448997,7914.8667,1201.2095,39.4689,145.07709,69
2858,76.5,50,"Ormosia macrocalyx",65,"ok",9256.22,93.31065,53.19428,8030.865,1225.3544,40.11638,151.53004,52
2861,64.9,50,"Apeiba membranacea",65,"ok",4405.6025,84.55912,29.903883,3381.1348,1024.4679,54.655235,291.99908,187
2861,64.9,50,"Apeiba membranacea",65,"ok",4246.1846,72.653366,29.01391,3366.1345,880.05023,43.639454,221.2014,135
2861,64.9,50,"Apeiba membranacea",65,"ok",4130.5034,71.76604,26.976572,3184.5486,945.9549,44.789463,213.04956,116
2861,64.9,50,"Apeiba membranacea",65,"ok",4056.814,62.305878,28.839094,3345.135,711.67883,33.466785,167.4244,94
2861,64.9,50,"Apeiba membranacea",65,"ok",4021.611,64.761604,27.855152,3265.363,756.2481,36.906452,182.34212,92
2861,64.9,50,"Apeiba membranacea",65,"ok",4124.8633,64.8441,29.577858,3393.4028,731.4604,35.26624,174.30946,93
2861,64.9,50,"Apeiba membranacea",65,"ok",4078.879,68.992905,27.737675,3259.5208,819.3583,41.255234,207.98537,118
2861,64.9,50,"Apeiba membranacea",65,"ok",4022.644,66.16944,27.957747,3259.6216,763.02246,38.211697,194.15224,105
2861,64.9,50,"Apeiba membranacea",65,"ok",4189.2217,75.32271,27.876122,3260.6357,928.5857,47.44659,243.88081,145
2861,64.9,50,"Apeiba membranacea",65,"ok",4068.0867,68.38449,27.157661,3199.557,868.52985,41.22683,202.15817,120
3028,40.3,0,"Luehea seemannii",65,"ok",1502.3245,46.845524,16.071238,999.02856,503.29596,30.774286,174.85112,123
3028,40.3,0,"Luehea seemannii",65,"ok",1443.5684,42.892967,16.004192,996.40656,447.16187,26.888775,151.88913,112
3028,40.3,0,"Luehea seemannii",65,"ok",1473.7166,44.98649,16.20942,989.23987,484.4767,28.777071,167.85593,131
3028,40.3,0,"Luehea seemannii",65,"ok",1459.5175,45.444855,15.964354,986.63745,472.88,29.4805,176.45871,129
3028,40.3,0,"Luehea seemannii",65,"ok",1578.5884,51.333252,16.135363,978.6474,599.9409,35.197887,199.5057,142
3028,40.3,0,"Luehea seemannii",65,"ok",1463.8867,44.868816,16.090538,981.03516,482.8515,28.778278,165.10628,127
3028,40.3,0,"Luehea seemannii",65,"ok",1470.3628,47.18943,15.911003,976.7708,493.59195,31.278429,191.12784,146
3028,40.3,0,"Luehea seemannii",65,"ok",1438.7238,44.81591,16.051836,975.13605,463.58768,28.764072,175.2958,125
3028,40.3,0,"Luehea seemannii",65,"ok",1480.8201,44.739677,16.082355,976.5589,504.26114,28.657322,164.0472,126
3028,40.3,0,"Luehea seemannii",65,"ok",1491.2126,46.694916,16.174646,987.7678,503.4448,30.520271,181.12529,137
3031,66.2,0,"Cavanillesia platanifolia",65,"ok",4459.87,62.73227,35.557556,4040.3923,419.47775,27.174715,161.76419,107
3031,66.2,0,"Cavanillesia platanifolia",65,"ok",4482.005,63.13085,35.461006,4050.4512,431.55353,27.669846,164.72787,98
3031,66.2,0,"Cavanillesia platanifolia",65,"ok",4681.6543,64.98277,36.17318,4242.406,439.24872,28.809593,178.1111,117
3031,66.2,0,"Cavanillesia platanifolia",65,"ok",4374.5083,64.933975,36.530735,3936.871,437.63705,28.403244,168.84763,109
3031,66.2,0,"Cavanillesia platanifolia",65,"ok",4324.935,62.320564,35.396923,3905.1448,419.79028,26.923641,158.9397,100
3031,66.2,0,"Cavanillesia platanifolia",65,"ok",4149.966,60.986675,35.61815,3760.8877,389.07837,25.368526,152.67995,87
3031,66.2,0,"Cavanillesia platanifolia",65,"ok",4394.9233,60.36305,35.253166,4016.0024,378.92087,25.109882,150.66872,94
3031,66.2,0,"Cavanillesia platanifolia",65,"ok",4237.0566,64.31558,36.043762,3795.7769,441.27975,28.271822,172.67264,111
3031,66.2,0,"Cavanillesia platanifolia",65,"ok",4533.1396,65.10095,35.835247,4085.366,447.77377,29.265703,176.73927,115
3031,66.2,0,"Cavanillesia platanifolia",65,"ok",4593.732,61.67131,35.84923,4204.344,389.38773,25.822077,158.89267,104
3115,36.7,100,"Alseis blackiana",64,"ok",1603.8295,41.90409,16.314318,1103.7444,500.0851,25.589773,122.12604,56
3115,36.7,100,"Alseis blackiana",64,"ok",1654.5878,44.516376,16.7395,1124.9922,529.5956,27.776876,135.16075,63
3115,36.7,100,"Alseis blackiana",64,"ok",1570.5333,41.41124,16.41976,1109.9198,460.6135,24.991482,125.24742,57
3115,36.7,100,"Alseis blackiana",64,"ok",1562.8828,41.790283,16.588297,1118.7899,444.0929,25.201984,132.4215,65
3115,36.7,100,"Alseis blackiana",64,"ok",1562.9517,41.897903,16.489676,1107.49,455.4617,25.408226,129.53635,55
3115,36.7,100,"Alseis blackiana",64,"ok",1588.4047,41.80784,16.94917,1126.1904,462.21423,24.858671,125.50809,65
3115,36.7,100,"Alseis blackiana",64,"ok",1586.7778,43.05813,16.409586,1115.033,471.74484,26.648542,135.52132,66
3115,36.7,100,"Alseis blackiana",64,"ok",1613.5437,43.733646,16.397877,1111.1967,502.347,27.33577,132.88489,59
3115,36.7,100,"Alseis blackiana",64,"ok",1647.9834,44.057133,16.571499,1118.3981,529.58527,27.485634,133.9067,64
3115,36.7,100,"Alseis blackiana",64,"ok",1588.4418,41.42066,16.588408,1120.1307,468.31107,24.83225,123.978874,60
3120,38.7,100,"Alseis blackiana",64,"ok",1724.8378,44.665848,16.487013,1015.6389,709.19885,28.178837,115.16655,43
3120,38.7,100,"Alseis blackiana",64,"ok",982.18414,47.175552,16.478746,199.45915,782.725,30.696808,124.00367,47
3120,38.7,100,"Alseis blackiana",64,"ok",2196.5981,50.662586,17.558838,1370.7386,825.8596,33.10375,133.53279,58
3120,38.7,100,"Alseis blackiana",64,"ok",1872.9113,49.48646,17.211021,1094.178,778.7333,32.27544,137.7257,59
3120,38.7,100,"Alseis blackiana",64,"ok",1970.458,49.24724,16.7123,1168.6212,801.8368,32.53494,141.73343,60
